Run,Average Numerology,Error Level,Major Element,Positivity Score,Correct Guess,Adjusted Guess
2538,13.0,2.6,Air,0.2,0.0,-0.26666666666666666
2539,10.4,2.08,Fire,1.0,0.2,0.24
2540,10.4,2.08,Fire,0.6,0.0,-0.2533333333333333
2541,6.2,1.24,Air,0.0,0.4,0.68
2542,9.0,1.8,Fire,1.0,0.0,-0.24
2543,7.6,1.52,Earth,-1.0,0.2,0.25333333333333335
2544,9.4,1.8800000000000001,Fire,-1.0,0.2,0.30666666666666664
2545,7.6,1.52,Fire,-1.0,0.0,-0.24
2546,9.4,1.8800000000000001,Air,0.4,0.0,-0.24
2547,9.6,1.92,Fire,0.8,0.4,0.7466666666666667
2548,9.2,1.8399999999999999,Air,1.0,0.2,0.24
2549,8.6,1.72,Fire,1.0,0.4,0.7333333333333332
2550,10.8,2.16,Air,0.6,0.0,-0.26666666666666666
2551,8.8,1.7600000000000002,Fire,-0.2,0.2,0.2666666666666666
2552,8.0,1.6,Fire,1.0,0.4,0.72
2553,10.4,2.08,Earth,0.6,0.6,1.2266666666666668
2554,7.8,1.56,Earth,0.6,0.0,-0.2533333333333333
2555,11.0,2.2,Air,1.0,0.2,0.2533333333333333
2556,5.8,1.16,Water,1.0,0.0,-0.24
2557,8.6,1.72,Water,0.8,0.0,-0.27999999999999997
2558,7.8,1.56,Earth,-0.6,0.0,-0.26666666666666666
2559,12.4,2.48,Earth,0.6,0.2,0.22666666666666666
2560,7.2,1.44,Water,0.6,0.0,-0.2533333333333333
2561,4.4,0.8800000000000001,Fire,0.0,0.6,1.2933333333333332
2562,11.2,2.2399999999999998,Fire,0.6,0.4,0.7200000000000001
2563,7.8,1.56,Fire,0.6,0.4,0.7733333333333332
2564,8.4,1.6800000000000002,Air,0.2,0.2,0.26666666666666666
2565,12.0,2.4,Fire,0.6,0.2,0.2933333333333333
2566,8.2,1.64,Air,0.6,0.0,-0.27999999999999997
2567,8.8,1.7600000000000002,Fire,1.0,0.0,-0.2533333333333333
2568,7.4,1.48,Fire,0.6,0.4,0.7333333333333334
2569,9.2,1.8399999999999999,Air,0.2,0.2,0.2533333333333333
2570,5.2,1.04,Earth,1.0,0.2,0.29333333333333333
2571,9.2,1.8399999999999999,Water,1.0,0.6,1.2799999999999998
2572,9.8,1.9600000000000002,Water,0.6,0.2,0.22666666666666674
2573,11.8,2.3600000000000003,Fire,1.0,0.4,0.7200000000000001
2574,6.6,1.3199999999999998,Air,0.2,0.2,0.26666666666666666
2575,8.0,1.6,Air,0.6,0.2,0.2533333333333333
2576,8.8,1.7600000000000002,Air,0.0,0.2,0.29333333333333333
2577,7.2,1.44,Fire,0.6,0.2,0.2533333333333334
2578,8.0,1.6,Fire,1.0,0.2,0.22666666666666666
2579,4.8,0.96,Fire,0.6,0.2,0.20000000000000004
2580,10.4,2.08,Fire,-0.2,0.6,1.2533333333333334
2581,8.6,1.72,Air,0.6,0.2,0.21333333333333343
2582,11.8,2.3600000000000003,Water,1.0,0.2,0.22666666666666674
2583,8.0,1.6,Fire,1.0,0.0,-0.22666666666666666
2584,6.6,1.3199999999999998,Water,0.6,0.4,0.7333333333333334
2585,8.6,1.72,Water,0.6,0.4,0.68
2586,9.8,1.9600000000000002,Water,1.0,0.2,0.2533333333333334
2587,9.2,1.8399999999999999,Earth,0.6,0.4,0.76
2588,10.2,2.04,Fire,0.6,0.0,-0.24
2589,4.8,0.96,Fire,0.2,0.0,-0.24
2590,10.2,2.04,Air,1.0,0.4,0.7466666666666667
2591,11.8,2.3600000000000003,Water,0.2,0.2,0.2533333333333333
2592,9.0,1.8,Earth,-0.6,0.0,-0.24
2593,8.6,1.72,Fire,1.0,0.4,0.7733333333333332
2594,7.0,1.4,Earth,0.4,0.6,1.3066666666666664
2595,10.2,2.04,Air,0.8,0.2,0.25333333333333335
2596,8.8,1.7600000000000002,Earth,0.6,0.2,0.21333333333333332
2597,6.2,1.24,Earth,1.0,0.0,-0.2533333333333333
2598,7.4,1.48,Fire,-0.8,0.2,0.22666666666666674
2599,8.4,1.6800000000000002,Air,0.2,0.4,0.7866666666666666
2600,7.6,1.52,Earth,0.6,0.4,0.76
2601,8.4,1.6800000000000002,Fire,1.0,0.0,-0.24
2602,10.6,2.12,Water,1.0,0.2,0.22666666666666674
2603,11.2,2.2399999999999998,Air,1.0,0.0,-0.2533333333333333
2604,7.4,1.48,Air,0.2,0.2,0.2533333333333333
2605,8.2,1.64,Fire,1.0,0.4,0.7599999999999999
2606,7.6,1.52,Fire,0.8,0.0,-0.2533333333333333
2607,7.4,1.48,Fire,-0.6,0.6,1.2133333333333334
2608,8.0,1.6,Fire,0.8,0.4,0.7466666666666667
2609,5.0,1.0,Water,0.2,0.2,0.2266666666666667
2610,11.8,2.3600000000000003,Earth,1.0,0.2,0.24
2611,8.8,1.7600000000000002,Water,1.0,0.2,0.22666666666666666
2612,9.8,1.9600000000000002,Water,0.8,0.4,0.7999999999999999
2613,8.0,1.6,Air,1.0,0.2,0.2666666666666667
2614,8.0,1.6,Air,1.0,0.0,-0.2533333333333333
2615,6.6,1.3199999999999998,Air,-0.8,0.2,0.25333333333333335
2616,6.0,1.2,Water,0.6,0.0,-0.26666666666666666
2617,11.2,2.2399999999999998,Fire,1.0,0.4,0.7333333333333334
2618,7.0,1.4,Fire,1.0,0.4,0.7466666666666666
2619,6.8,1.3599999999999999,Air,0.6,0.2,0.25333333333333335
2620,11.6,2.32,Earth,0.2,0.2,0.2266666666666667
2621,9.4,1.8800000000000001,Fire,1.0,0.0,-0.24
2622,9.8,1.9600000000000002,Earth,0.2,0.2,0.24
2623,9.6,1.92,Air,0.6,0.4,0.7733333333333332
2624,9.2,1.8399999999999999,Air,0.8,0.2,0.2533333333333334
2625,8.6,1.72,Fire,0.6,0.0,-0.27999999999999997
2626,7.4,1.48,Water,1.0,0.0,-0.29333333333333333
2627,7.8,1.56,Fire,1.0,0.0,-0.24
2628,4.8,0.96,Fire,-0.6,0.6,1.2666666666666666
2629,11.6,2.32,Earth,0.6,0.2,0.2266666666666667
2630,11.2,2.2399999999999998,Earth,0.6,0.2,0.22666666666666674
2631,9.2,1.8399999999999999,Earth,0.8,0.0,-0.27999999999999997
2632,10.6,2.12,Water,-0.2,0.4,0.7200000000000001
2633,11.2,2.2399999999999998,Water,1.0,0.0,-0.2533333333333333
2634,6.2,1.24,Fire,0.6,0.4,0.7733333333333333
2635,9.6,1.92,Earth,1.0,0.4,0.7733333333333332
2636,9.2,1.8399999999999999,Fire,-0.6,0.2,0.24000000000000007
2637,10.0,2.0,Fire,0.0,0.2,0.25333333333333335
2638,9.2,1.8399999999999999,Fire,0.6,0.2,0.2533333333333333
2639,7.6,1.52,Fire,1.0,0.4,0.7866666666666665
2640,7.2,1.44,Water,1.0,0.0,-0.24
2641,7.2,1.44,Water,0.6,0.4,0.7733333333333332
2642,7.4,1.48,Air,0.2,0.2,0.2266666666666667
2643,6.0,1.2,Earth,1.0,0.4,0.76
2644,4.2,0.8400000000000001,Air,0.0,0.0,-0.2
2645,8.4,1.6800000000000002,Air,0.0,0.4,0.7333333333333333
2646,7.0,1.4,Fire,1.0,0.2,0.2000000000000001
2647,8.4,1.6800000000000002,Air,0.8,0.2,0.24000000000000007
2648,8.8,1.7600000000000002,Air,0.2,0.2,0.22666666666666666
2649,10.8,2.16,Water,0.2,0.2,0.2799999999999999
2650,9.6,1.92,Earth,1.0,0.2,0.2533333333333333
2651,6.0,1.2,Fire,1.0,0.6,1.2399999999999998
2652,9.6,1.92,Fire,1.0,0.0,-0.2533333333333333
2653,6.4,1.28,Fire,0.2,0.4,0.7733333333333333
2654,8.4,1.6800000000000002,Fire,-0.6,0.2,0.21333333333333343
2655,7.8,1.56,Water,1.0,0.4,0.7333333333333333
2656,10.8,2.16,Water,-0.8,0.6,1.2266666666666668
2657,15.8,3.16,Fire,0.6,0.4,0.72
2658,7.8,1.56,Air,-0.6,0.0,-0.2533333333333333
2659,13.0,2.6,Fire,1.0,0.0,-0.2533333333333333
2660,8.4,1.6800000000000002,Air,0.4,0.4,0.76
2661,8.4,1.6800000000000002,Water,-0.8,0.0,-0.24
2662,3.2,0.64,Air,0.6,0.0,-0.29333333333333333
2663,7.8,1.56,Fire,0.6,0.8,1.7866666666666666
2664,7.6,1.52,Water,0.4,0.0,-0.2533333333333333
2665,6.6,1.3199999999999998,Air,1.0,0.4,0.7466666666666667
2666,9.8,1.9600000000000002,Water,0.8,0.0,-0.27999999999999997
2667,8.8,1.7600000000000002,Fire,0.6,0.0,-0.24
2668,6.2,1.24,Air,-0.2,0.4,0.76
2669,13.4,2.68,Air,-0.6,0.0,-0.26666666666666666
2670,7.8,1.56,Air,0.2,0.4,0.7999999999999999
2671,8.2,1.64,Air,0.6,0.4,0.7200000000000001
2672,7.0,1.4,Earth,1.0,0.2,0.22666666666666666
2673,7.8,1.56,Water,0.2,0.8,1.7600000000000002
2674,6.6,1.3199999999999998,Water,0.6,0.0,-0.2533333333333333
2675,6.8,1.3599999999999999,Earth,1.0,0.2,0.26666666666666666
2676,8.4,1.6800000000000002,Earth,1.0,0.4,0.7733333333333332
2677,8.2,1.64,Fire,0.4,0.2,0.24
2678,10.4,2.08,Fire,0.6,0.0,-0.24
2679,6.4,1.28,Fire,0.8,0.0,-0.26666666666666666
2680,10.2,2.04,Fire,0.4,0.2,0.2533333333333333
2681,10.0,2.0,Earth,0.2,0.2,0.3066666666666666
2682,7.4,1.48,Water,0.6,0.2,0.2266666666666667
2683,4.6,0.9199999999999999,Water,1.0,0.2,0.27999999999999997
2684,10.6,2.12,Water,1.0,0.4,0.7466666666666667
2685,5.2,1.04,Air,0.6,0.4,0.7066666666666668
2686,7.8,1.56,Air,-0.2,0.0,-0.26666666666666666
2687,7.0,1.4,Fire,-0.4,0.2,0.2533333333333334
2688,5.2,1.04,Earth,0.2,0.2,0.2266666666666667
2689,8.0,1.6,Water,1.0,0.2,0.29333333333333333
2690,11.2,2.2399999999999998,Water,1.0,0.2,0.22666666666666666
2691,7.2,1.44,Water,0.0,0.2,0.2
2692,6.8,1.3599999999999999,Water,0.2,0.2,0.25333333333333335
2693,5.6,1.1199999999999999,Fire,0.8,0.2,0.21333333333333337
2694,9.8,1.9600000000000002,Fire,0.6,0.2,0.2799999999999999
2695,8.2,1.64,Air,0.6,0.2,0.18666666666666676
2696,8.6,1.72,Air,-0.4,0.4,0.7733333333333332
2697,7.0,1.4,Fire,0.6,0.2,0.24
2698,8.6,1.72,Air,0.2,0.4,0.7333333333333333
2699,8.8,1.7600000000000002,Air,0.4,0.4,0.76
2700,3.6,0.72,Fire,1.0,0.4,0.7333333333333334
2701,8.0,1.6,Earth,-0.4,0.0,-0.26666666666666666
2702,7.4,1.48,Air,0.0,0.8,1.7866666666666666
2703,7.6,1.52,Air,0.6,0.0,-0.24
2704,9.0,1.8,Earth,0.6,0.4,0.76
2705,6.8,1.3599999999999999,Water,0.6,0.4,0.76
2706,10.6,2.12,Water,-0.8,0.4,0.7333333333333332
2707,7.6,1.52,Earth,0.6,0.0,-0.26666666666666666
2708,6.0,1.2,Fire,0.6,0.4,0.76
2709,7.0,1.4,Earth,0.4,0.4,0.7466666666666667
2710,9.0,1.8,Water,1.0,0.4,0.7200000000000001
2711,6.2,1.24,Water,0.6,0.2,0.2266666666666667
2712,13.0,2.6,Fire,1.0,0.0,-0.26666666666666666
2713,9.2,1.8399999999999999,Water,0.6,0.2,0.2799999999999999
2714,6.6,1.3199999999999998,Air,1.0,0.4,0.7733333333333332
2715,10.6,2.12,Water,0.2,0.2,0.2666666666666667
2716,9.8,1.9600000000000002,Fire,0.4,0.4,0.7333333333333333
2717,7.2,1.44,Water,1.0,0.0,-0.26666666666666666
2718,7.4,1.48,Air,0.2,0.0,-0.22666666666666666
2719,10.8,2.16,Air,-0.4,0.0,-0.27999999999999997
2720,7.2,1.44,Earth,-0.6,0.4,0.7466666666666667
2721,5.4,1.08,Air,-0.2,0.0,-0.26666666666666666
2722,8.4,1.6800000000000002,Water,1.0,0.2,0.22666666666666663
2723,10.4,2.08,Air,1.0,0.2,0.21333333333333337
2724,3.4,0.6799999999999999,Fire,0.6,0.2,0.2533333333333333
2725,8.0,1.6,Water,0.6,0.6,1.2533333333333334
2726,7.2,1.44,Fire,1.0,0.2,0.1866666666666667
2727,5.6,1.1199999999999999,Earth,1.0,0.2,0.24000000000000007
2728,9.8,1.9600000000000002,Air,1.0,0.0,-0.21333333333333332
2729,9.0,1.8,Water,0.6,0.0,-0.26666666666666666
2730,4.6,0.9199999999999999,Air,-0.4,0.4,0.76
2731,7.0,1.4,Earth,0.6,0.2,0.2266666666666667
2732,7.0,1.4,Air,0.2,0.4,0.7466666666666667
2733,8.4,1.6800000000000002,Water,0.6,0.0,-0.2533333333333333
2734,10.0,2.0,Air,0.4,0.2,0.2933333333333333
2735,10.4,2.08,Fire,0.2,0.6,1.2533333333333334
2736,8.2,1.64,Earth,-1.0,0.4,0.7466666666666668
2737,10.4,2.08,Fire,0.4,0.4,0.7333333333333332
2738,5.6,1.1199999999999999,Fire,0.2,0.4,0.72
2739,5.8,1.16,Fire,1.0,0.2,0.25333333333333335
2740,11.8,2.3600000000000003,Fire,0.6,0.2,0.24000000000000005
2741,5.6,1.1199999999999999,Earth,0.6,0.0,-0.26666666666666666
2742,7.2,1.44,Fire,0.8,0.2,0.2666666666666666
2743,9.6,1.92,Water,0.8,0.0,-0.26666666666666666
2744,12.4,2.48,Earth,0.6,0.2,0.2533333333333333
2745,6.0,1.2,Water,0.2,0.2,0.2666666666666667
2746,11.0,2.2,Earth,0.6,0.2,0.2533333333333333
2747,7.0,1.4,Fire,0.2,0.4,0.7466666666666667
2748,5.6,1.1199999999999999,Water,0.6,0.2,0.21333333333333343
2749,9.8,1.9600000000000002,Fire,0.6,0.2,0.24
2750,5.4,1.08,Earth,1.0,0.4,0.7333333333333334
2751,4.6,0.9199999999999999,Fire,0.4,0.0,-0.27999999999999997
2752,7.0,1.4,Air,-0.2,0.0,-0.22666666666666666
2753,6.6,1.3199999999999998,Water,0.6,0.2,0.24000000000000005
2754,4.8,0.96,Fire,0.8,0.4,0.7466666666666667
2755,4.8,0.96,Fire,0.8,0.0,-0.29333333333333333
2756,8.0,1.6,Water,1.0,0.2,0.21333333333333337
2757,9.6,1.92,Earth,1.0,0.2,0.2666666666666666
2758,7.4,1.48,Fire,0.6,0.4,0.7333333333333334
2759,10.8,2.16,Earth,0.8,0.2,0.25333333333333335
2760,9.2,1.8399999999999999,Fire,0.2,0.0,-0.29333333333333333
2761,8.6,1.72,Earth,1.0,0.2,0.27999999999999997
2762,7.8,1.56,Air,-0.2,0.2,0.31999999999999995
2763,8.0,1.6,Water,0.2,0.2,0.25333333333333335
2764,9.8,1.9600000000000002,Fire,0.6,0.4,0.7466666666666667
2765,8.6,1.72,Water,0.6,0.0,-0.26666666666666666
2766,9.2,1.8399999999999999,Water,0.8,0.2,0.2000000000000001
2767,11.0,2.2,Water,1.0,0.0,-0.22666666666666666
2768,4.8,0.96,Earth,0.6,0.2,0.24000000000000005
2769,11.0,2.2,Fire,0.6,0.2,0.2533333333333333
2770,10.0,2.0,Air,0.6,0.2,0.24000000000000005
2771,10.4,2.08,Air,0.6,0.6,1.2266666666666668
2772,6.8,1.3599999999999999,Water,0.6,0.0,-0.27999999999999997
2773,3.2,0.64,Fire,1.0,0.2,0.2666666666666666
2774,7.8,1.56,Earth,1.0,0.2,0.2666666666666667
2775,4.2,0.8400000000000001,Fire,0.4,0.2,0.24000000000000005
2776,8.0,1.6,Fire,1.0,0.0,-0.26666666666666666
2777,10.4,2.08,Fire,0.6,0.0,-0.27999999999999997
2778,5.0,1.0,Fire,0.8,0.4,0.76
2779,8.4,1.6800000000000002,Water,-0.2,0.4,0.7466666666666667
2780,6.8,1.3599999999999999,Air,0.4,0.2,0.25333333333333335
2781,7.8,1.56,Earth,0.6,0.2,0.1866666666666667
2782,5.2,1.04,Fire,1.0,0.0,-0.2533333333333333
2783,10.6,2.12,Air,0.4,0.4,0.7333333333333334
2784,10.8,2.16,Air,1.0,0.2,0.2666666666666667
2785,5.6,1.1199999999999999,Water,0.6,0.0,-0.24
2786,6.4,1.28,Earth,1.0,0.2,0.26666666666666666
2787,11.0,2.2,Earth,1.0,0.0,-0.22666666666666666
2788,9.2,1.8399999999999999,Earth,-0.8,0.4,0.7066666666666668
2789,7.2,1.44,Fire,0.2,0.4,0.76
2790,6.6,1.3199999999999998,Earth,1.0,0.4,0.7733333333333332
2791,7.2,1.44,Earth,-0.6,0.0,-0.22666666666666666
2792,5.6,1.1199999999999999,Fire,-0.2,0.2,0.2266666666666667
2793,6.2,1.24,Water,1.0,0.2,0.24000000000000005
2794,6.8,1.3599999999999999,Air,-1.0,0.2,0.2533333333333333
2795,8.8,1.7600000000000002,Fire,1.0,0.2,0.2533333333333333
2796,7.8,1.56,Water,1.0,0.2,0.22666666666666674
2797,11.2,2.2399999999999998,Air,-0.2,0.8,1.7466666666666668
2798,3.4,0.6799999999999999,Air,-0.2,0.4,0.76
2799,10.0,2.0,Fire,0.6,0.6,1.24
2800,5.8,1.16,Air,-0.6,0.2,0.2533333333333333
2801,8.8,1.7600000000000002,Fire,1.0,0.0,-0.26666666666666666
2802,7.2,1.44,Earth,-0.6,0.0,-0.21333333333333332
2803,8.8,1.7600000000000002,Earth,0.4,0.0,-0.2533333333333333
2804,10.6,2.12,Air,0.6,0.0,-0.22666666666666666
2805,8.8,1.7600000000000002,Earth,1.0,0.0,-0.27999999999999997
2806,9.6,1.92,Air,-0.6,0.2,0.28
2807,10.2,2.04,Earth,0.6,0.2,0.2799999999999999
2808,5.2,1.04,Fire,1.0,0.2,0.2533333333333333
2809,9.2,1.8399999999999999,Air,-0.2,0.2,0.21333333333333337
2810,8.6,1.72,Water,-1.0,0.4,0.7733333333333333
2811,8.2,1.64,Water,-0.2,0.6,1.2266666666666668
2812,11.8,2.3600000000000003,Fire,-1.0,0.4,0.6933333333333334
2813,8.8,1.7600000000000002,Fire,1.0,0.2,0.21333333333333343
2814,11.4,2.2800000000000002,Earth,0.6,0.6,1.2933333333333332
2815,6.8,1.3599999999999999,Fire,1.0,0.2,0.27999999999999997
2816,9.2,1.8399999999999999,Fire,0.4,0.2,0.22666666666666674
2817,9.0,1.8,Earth,0.2,0.6,1.2799999999999998
2818,7.4,1.48,Water,0.2,0.0,-0.27999999999999997
2819,6.8,1.3599999999999999,Earth,-0.2,0.4,0.76
2820,7.8,1.56,Water,0.6,0.2,0.26666666666666666
2821,7.6,1.52,Fire,0.4,0.0,-0.26666666666666666
2822,7.0,1.4,Air,1.0,0.2,0.2533333333333333
2823,6.4,1.28,Air,0.8,0.2,0.25333333333333335
2824,7.8,1.56,Fire,0.0,0.2,0.24000000000000005
2825,7.6,1.52,Water,0.8,0.0,-0.30666666666666664
2826,9.4,1.8800000000000001,Fire,1.0,0.0,-0.2533333333333333
2827,3.2,0.64,Fire,0.6,0.2,0.21333333333333337
2828,10.6,2.12,Fire,0.6,0.0,-0.27999999999999997
2829,7.0,1.4,Fire,-0.6,0.2,0.20000000000000004
2830,8.8,1.7600000000000002,Fire,0.6,0.0,-0.27999999999999997
2831,6.8,1.3599999999999999,Fire,0.2,0.2,0.24000000000000007
2832,10.6,2.12,Fire,1.0,0.2,0.2000000000000001
2833,10.6,2.12,Air,0.6,0.4,0.72
2834,8.8,1.7600000000000002,Earth,1.0,0.2,0.2666666666666667
2835,6.0,1.2,Air,0.6,0.6,1.2533333333333334
2836,10.8,2.16,Fire,1.0,0.2,0.2533333333333333
2837,6.4,1.28,Water,1.0,0.2,0.24
2838,4.0,0.8,Fire,-0.8,0.4,0.7866666666666665
2839,4.6,0.9199999999999999,Fire,0.8,0.4,0.7200000000000001
2840,8.4,1.6800000000000002,Fire,0.6,0.0,-0.26666666666666666
2841,9.0,1.8,Earth,1.0,0.2,0.2533333333333334
2842,5.2,1.04,Earth,1.0,0.4,0.72
2843,9.8,1.9600000000000002,Earth,0.6,0.6,1.2533333333333334
2844,6.4,1.28,Water,0.6,0.2,0.2666666666666667
2845,10.6,2.12,Earth,0.6,0.4,0.76
2846,10.4,2.08,Fire,0.6,0.0,-0.24
2847,6.2,1.24,Earth,-0.2,0.2,0.2533333333333334
2848,5.8,1.16,Air,-0.2,0.2,0.23999999999999994
2849,6.6,1.3199999999999998,Air,0.4,0.2,0.2666666666666666
2850,7.6,1.52,Earth,-1.0,0.0,-0.2533333333333333
2851,8.2,1.64,Earth,0.6,0.2,0.2533333333333334
2852,9.6,1.92,Earth,0.2,0.0,-0.2533333333333333
2853,8.2,1.64,Water,0.6,0.4,0.7866666666666665
2854,8.8,1.7600000000000002,Fire,0.4,0.0,-0.2533333333333333
2855,8.6,1.72,Air,0.2,0.2,0.2266666666666667
2856,4.6,0.9199999999999999,Fire,-0.6,0.2,0.20000000000000004
2857,7.6,1.52,Water,0.4,0.2,0.22666666666666663
2858,12.6,2.52,Fire,1.0,0.2,0.2933333333333333
2859,8.4,1.6800000000000002,Water,0.4,0.2,0.2533333333333333
2860,9.4,1.8800000000000001,Fire,-1.0,0.2,0.28
2861,7.8,1.56,Earth,0.6,0.2,0.2533333333333333
2862,9.6,1.92,Air,0.6,0.6,1.2533333333333334
2863,3.2,0.64,Earth,1.0,0.2,0.2666666666666666
2864,7.6,1.52,Fire,1.0,0.2,0.20000000000000004
2865,5.6,1.1199999999999999,Earth,1.0,0.2,0.24000000000000005
2866,8.2,1.64,Air,0.6,0.2,0.27999999999999997
2867,7.2,1.44,Earth,1.0,0.2,0.3066666666666666
2868,9.8,1.9600000000000002,Fire,-1.0,0.0,-0.22666666666666666
2869,8.2,1.64,Fire,0.6,0.2,0.3066666666666666
2870,7.4,1.48,Air,0.8,0.0,-0.27999999999999997
2871,9.0,1.8,Water,0.6,0.0,-0.22666666666666666
2872,9.6,1.92,Fire,0.0,0.2,0.24000000000000005
2873,4.4,0.8800000000000001,Earth,1.0,0.2,0.22666666666666674
2874,7.6,1.52,Water,0.2,0.4,0.76
2875,6.8,1.3599999999999999,Water,0.8,0.4,0.7733333333333333
2876,11.8,2.3600000000000003,Air,0.4,0.0,-0.2533333333333333
2877,11.2,2.2399999999999998,Water,1.0,0.4,0.7866666666666665
2878,11.4,2.2800000000000002,Earth,0.2,0.4,0.76
2879,4.8,0.96,Water,0.6,0.6,1.2533333333333334
2880,7.0,1.4,Fire,1.0,0.2,0.24000000000000005
2881,3.4,0.6799999999999999,Earth,0.2,0.0,-0.24
2882,8.6,1.72,Air,1.0,0.0,-0.26666666666666666
2883,6.2,1.24,Air,0.4,0.0,-0.22666666666666666
2884,7.6,1.52,Air,1.0,0.0,-0.22666666666666666
2885,10.8,2.16,Air,0.6,0.0,-0.24
2886,6.2,1.24,Water,0.6,0.0,-0.24
2887,8.8,1.7600000000000002,Air,-0.6,0.0,-0.2533333333333333
2888,11.6,2.32,Fire,0.6,0.2,0.22666666666666666
2889,7.2,1.44,Air,0.8,0.4,0.7066666666666667
2890,9.6,1.92,Fire,0.6,0.2,0.25333333333333335
2891,5.2,1.04,Air,-0.6,0.2,0.24000000000000007
2892,11.4,2.2800000000000002,Water,0.2,0.4,0.76
2893,8.8,1.7600000000000002,Air,1.0,0.0,-0.2533333333333333
2894,6.8,1.3599999999999999,Fire,1.0,0.2,0.24000000000000007
2895,9.0,1.8,Fire,0.2,0.4,0.7733333333333332
2896,10.8,2.16,Fire,1.0,0.2,0.2799999999999999
2897,7.4,1.48,Water,1.0,0.4,0.7333333333333334
2898,8.8,1.7600000000000002,Water,0.6,0.2,0.2933333333333333
2899,10.4,2.08,Water,1.0,0.0,-0.27999999999999997
2900,7.8,1.56,Fire,0.6,0.4,0.76
2901,8.6,1.72,Fire,-0.6,0.4,0.76
2902,9.0,1.8,Earth,0.6,0.8,1.7466666666666668
2903,6.6,1.3199999999999998,Water,-0.2,0.4,0.76
2904,8.2,1.64,Fire,-1.0,0.0,-0.26666666666666666
2905,6.8,1.3599999999999999,Fire,1.0,0.4,0.7466666666666667
2906,7.2,1.44,Earth,1.0,0.0,-0.27999999999999997
2907,9.2,1.8399999999999999,Earth,-0.6,0.2,0.25333333333333335
2908,10.0,2.0,Air,0.6,0.0,-0.24
2909,7.4,1.48,Water,1.0,0.4,0.76
2910,6.0,1.2,Earth,0.6,0.2,0.24000000000000005
2911,8.8,1.7600000000000002,Air,0.8,0.4,0.7333333333333334
2912,8.4,1.6800000000000002,Air,0.6,0.2,0.2933333333333333
2913,6.4,1.28,Earth,0.4,0.0,-0.30666666666666664
2914,7.0,1.4,Water,1.0,0.4,0.76
2915,7.4,1.48,Earth,1.0,0.4,0.76
2916,6.8,1.3599999999999999,Earth,0.2,0.2,0.25333333333333335
2917,4.8,0.96,Air,0.4,0.0,-0.29333333333333333
2918,9.4,1.8800000000000001,Water,0.6,0.2,0.26666666666666666
2919,9.6,1.92,Water,1.0,0.2,0.26666666666666666
2920,4.0,0.8,Water,0.2,0.4,0.7866666666666667
2921,7.2,1.44,Water,0.4,0.0,-0.2533333333333333
2922,12.4,2.48,Water,1.0,0.0,-0.22666666666666666
2923,5.4,1.08,Air,-0.8,0.2,0.21333333333333337
2924,9.4,1.8800000000000001,Fire,1.0,0.2,0.22666666666666663
2925,5.4,1.08,Earth,0.6,0.0,-0.22666666666666666
2926,9.2,1.8399999999999999,Fire,-1.0,0.0,-0.2533333333333333
2927,7.8,1.56,Air,0.6,0.2,0.20000000000000004
2928,12.4,2.48,Water,-0.6,0.0,-0.29333333333333333
2929,6.2,1.24,Fire,1.0,0.2,0.2799999999999999
2930,5.6,1.1199999999999999,Earth,1.0,0.2,0.2
2931,5.2,1.04,Air,0.6,0.2,0.21333333333333343
2932,7.4,1.48,Water,0.2,0.0,-0.22666666666666666
2933,8.4,1.6800000000000002,Earth,0.6,0.4,0.7999999999999998
2934,8.2,1.64,Air,0.6,0.4,0.7333333333333334
2935,7.4,1.48,Fire,0.6,0.2,0.25333333333333335
2936,10.6,2.12,Fire,0.6,0.4,0.7333333333333334
2937,5.6,1.1199999999999999,Water,0.6,0.2,0.2533333333333333
2938,6.2,1.24,Fire,0.6,0.0,-0.24
2939,6.0,1.2,Earth,1.0,0.2,0.21333333333333343
2940,9.6,1.92,Earth,-0.6,0.6,1.2666666666666666
2941,9.0,1.8,Earth,1.0,0.2,0.22666666666666666
2942,10.6,2.12,Air,0.6,0.4,0.7333333333333334
2943,2.8,0.5599999999999999,Air,0.2,0.2,0.2133333333333333
2944,9.8,1.9600000000000002,Fire,0.6,0.2,0.25333333333333335
2945,8.2,1.64,Earth,1.0,0.6,1.2266666666666668
2946,6.4,1.28,Fire,0.4,0.2,0.23999999999999994
2947,7.6,1.52,Earth,0.6,0.4,0.7333333333333334
2948,5.2,1.04,Earth,1.0,0.2,0.28
2949,4.4,0.8800000000000001,Water,1.0,0.0,-0.24
2950,7.6,1.52,Earth,0.6,0.0,-0.22666666666666666
2951,6.8,1.3599999999999999,Air,0.6,0.2,0.25333333333333335
2952,10.0,2.0,Fire,1.0,0.0,-0.2533333333333333
2953,4.8,0.96,Earth,0.8,0.4,0.7866666666666665
2954,12.0,2.4,Air,0.6,0.2,0.24
2955,7.2,1.44,Fire,-0.2,0.2,0.24000000000000007
2956,3.8,0.76,Earth,0.6,0.4,0.7733333333333332
2957,9.8,1.9600000000000002,Fire,0.6,0.0,-0.22666666666666666
2958,12.8,2.56,Fire,0.6,0.2,0.23999999999999994
2959,8.4,1.6800000000000002,Fire,1.0,0.2,0.2533333333333333
2960,7.6,1.52,Water,0.2,0.6,1.24
2961,6.8,1.3599999999999999,Water,0.6,0.0,-0.27999999999999997
2962,7.0,1.4,Fire,0.6,0.0,-0.22666666666666666
